anastomosis_count,branch_persistence_diameters_median,branch_persistence_length_median_m,breakout_event_count,centerline_displacement_mean_m,centerline_displacement_mean_passage_widths,centerline_displacement_p95_m,chamber_count,coalescence_flux_return_ratio,condition_id,connected_component_count,cyclomatic_number,distinct_z_level_count,edge_count,elapsed_s,emplacement_phase_count,entries_without_exit_path_count,experiment_name,experiment_schema_version,failure_reason,git_commit,git_dirty,independent_braid_or_island_count,input_dataset_id,input_dataset_sha256_or_version,lava_age_monotonicity_violation_count,length_weighted_mean_sinuosity,lobe_path_count,main_route_length_m,max_absolute_flux_conservation_residual,max_branch_factor,max_relative_flux_conservation_residual,mean_branch_factor,mean_branch_flux_fraction,mean_breakout_score,merge_junction_count,model_schema_version,network_density,node_count,platform,process_chamber_segment_count,provenance_sha256,python_version,resolved_config_sha256,retired_lobe_count,routing_enabled,run_id,seed,sinuosity_p95,source_count,source_unreachable_node_count,split_junction_count,split_merge_nodes_exceeding_tolerance,split_merge_region_count,stacked_segment_count,started_at_utc,status,temperature_monotonicity_violation_count,terminal_count,total_centerline_length_m,underpass_count,vertical_capture_count,vertically_overlapping_xy_passage_count,zero_flux_segment_count
11,8.974015391221531,74.04175602286016,13,11.32486276615252,1.2285352100765847,48.498399087659884,7,0.45555943143501004,no_slope,1,15,2,69,28.286724125006003,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,13,,,0,1.057800129977621,13,5458.331538430336,8.881784197001252e-16,2,2.1268644822513698e-16,2.0,0.3590333830947315,3.5827150123503184,20,1,3.0,55,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,39a2b8de461db7b146a614196a9b64d51495b7e39477286c3e9dae5be438c57c,8,True,seed-000025-no_slope,25,1.215938214528855,8,0,20,0,18,7,2026-09-07T09:26:19.111980+00:00,complete,0,14,10456.761539614732,0,3,17,0
12,8.786302673572278,75.49511469851839,13,5.244064618108969,0.5688826575911305,33.72531359804056,9,0.4757871516291548,no_stability,1,14,2,62,28.27289612297318,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,13,,,0,1.0529760922907057,13,5399.128768585173,8.881784197001252e-16,2,2.252834725908471e-16,2.0,0.3597154753732314,3.5544231609833306,19,1,3.0,49,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,5,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,3280f56f6ec617dd97a82ac9437c5218e63a4a05f49ca4298d0b47d174ffb64a,4,True,seed-000025-no_stability,25,1.1142316610323104,8,0,18,0,21,7,2026-09-07T09:28:11.959662+00:00,complete,0,13,9671.955775849086,0,4,14,0
12,10.717986660468569,89.40293136945044,13,11.46541862695281,1.243782884820324,54.43195170742452,9,0.3858231924958711,unconditioned,1,18,2,74,27.998090607026825,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,13,,,0,1.0529328281272203,13,5377.884327252564,8.881784197001252e-16,2,2.5923777678305743e-16,2.0,0.3656962684989384,3.6014962822880348,23,1,3.0,57,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,5,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,be9a4f39d37cef571dfb04565b4b9c4b32f9f3b924ff780d6f5daee49f04b03b,4,False,seed-000025-unconditioned,25,1.1670515474649614,8,0,22,0,21,8,2026-09-07T09:28:40.232592+00:00,complete,0,13,9680.046770786515,0,7,19,0
11,11.486409083551129,97.20676835423917,13,0.0,0.0,0.0,5,0.5523297958603498,full,1,16,3,64,28.145474463002756,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,13,,,0,1.0518795531161784,13,5456.583959973853,8.881784197001252e-16,2,2.2199988601199764e-16,2.0,0.4058454690246647,3.3198066306556067,21,1,3.0,49,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,d91f217a2eaaa9654aeeea038d87710fc87ac99391aae2d43540efc4cecba9a0,3,True,seed-000026-full,26,1.1580391507876577,8,0,19,0,21,6,2026-09-07T09:26:00.574305+00:00,complete,0,12,9659.05180459242,0,4,16,0
10,11.031387581339935,97.71999846632028,13,3.9593303830226634,0.44453208317026455,14.23200860182743,3,0.47369256362275086,no_capacity,1,16,3,63,28.42573611799162,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,13,,,0,1.057992278095194,13,5509.259809886951,1.7763568394002505e-15,2,2.220446049250313e-16,2.0,0.38511346252586265,3.2401680125949373,21,1,3.0,48,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,d0d60566f679828ccd0ce0476022011ed1d53b497354283ef65b551c6cade321,3,True,seed-000026-no_capacity,26,1.233734958078245,8,0,19,0,20,4,2026-09-07T09:27:53.650461+00:00,complete,0,12,10077.322463961933,0,1,9,0
10,11.774606814680979,112.98090417261568,14,11.511119853250165,1.2924059355919113,57.02882858922319,3,0.5176929037262302,no_cover,1,16,2,65,28.49779320898233,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,14,,,0,1.0581789560637165,14,5505.565152659813,8.881784197001252e-16,2,2.219962423763133e-16,2.0,0.39301373550133656,3.287747223554724,21,1,3.0,50,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,259faf1ec8ff617bbef2f3783eec58fbff6be14586ca87402a2ebf5e71127a93,4,True,seed-000026-no_cover,26,1.1587281504406006,8,0,20,0,20,5,2026-09-07T09:26:57.030286+00:00,complete,0,13,11147.646743469548,0,4,14,0
9,10.858116533812405,87.32548148329556,16,10.488361288996082,1.1775761661193762,69.08217452280952,3,0.35167223678669296,no_fracture,1,9,2,60,28.122314867010573,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,16,,,0,1.0609495048267006,16,5382.400012939366,8.881784197001252e-16,2,2.3815966246904354e-16,2.0,0.32382742011793697,3.369373799678879,15,1,3.0,52,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,66b46c6feeb4009d5bc9b0907817e85ddb916b58d589b6d5ca1ba99ba496d263,8,True,seed-000026-no_fracture,26,1.1450111130756486,8,0,17,0,17,7,2026-09-07T09:27:25.528114+00:00,complete,0,17,11541.75537019868,0,3,17,0
9,12.863446732771282,119.788346238051,14,7.651305975647308,0.8590470244443156,27.794958097849335,1,0.4841063252389601,no_slope,1,13,2,62,28.31043428799603,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,14,,,0,1.056880499960689,14,5461.353164967923,4.440892098500626e-16,2,2.2280879558737433e-16,2.0,0.36792279833453767,3.185699006541754,18,1,3.0,50,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,0,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,6c6f917aff1a05e7b5df2c1ea401b1f8202decc13cbae31c44d125e26c58b672,5,True,seed-000026-no_slope,26,1.160692778992181,8,0,18,0,18,6,2026-09-07T09:26:28.719818+00:00,complete,0,14,10683.159334099266,0,4,17,0
10,11.3676856422634,99.37843372676454,15,8.174735625490303,0.9178148589335793,54.194123995598346,5,0.38871379842280945,no_stability,1,15,2,67,28.226210998982424,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,15,,,0,1.0574886368902678,15,5431.4409507364435,8.881784197001252e-16,2,2.229391223101473e-16,2.0,0.3482594809674407,3.4843048615295413,20,1,3.0,53,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,b28d1b1a84e537a72577c0409a64c25ed04a097b0c7114ed38a046af400fa63f,6,True,seed-000026-no_stability,26,1.1473116022859438,8,0,21,0,19,7,2026-09-07T09:28:22.076231+00:00,complete,0,15,11284.382045320237,0,4,18,0
8,11.434514898166807,99.29352672769167,11,13.0039117553094,1.4600084920260847,61.888102371225536,1,0.5368987291078822,unconditioned,1,14,3,64,28.386968762002653,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.0542692765145822,11,5327.948170147701,1.7763568394002505e-15,2,2.2399674326657606e-16,2.0,0.35431516916998224,3.7835750941445094,18,1,3.0,51,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,0,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,efe41e8950a4fb5db1af9935662ee076b64a816045e5bf03baf994a4dd66c02c,4,False,seed-000026-unconditioned,26,1.1165516188964189,8,0,18,0,15,5,2026-09-07T09:28:50.302476+00:00,complete,0,12,10078.525737813012,0,3,13,0
10,10.694008926594927,98.68574551181123,10,0.0,0.0,0.0,6,0.5911090174757758,full,1,11,2,63,28.027994033007417,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.0589695886252468,10,5432.978805344307,1.7763568394002505e-15,2,2.272238040459766e-16,2.0,0.3439780429173353,3.369920853502678,17,1,3.0,53,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,1fd5dd2698d7b9218da6638940ffdcf28f49c14a9b26327e558f3462abfd4a1c,2,True,seed-000027-full,27,1.1564545644301993,8,0,13,0,18,5,2026-09-07T09:26:12.618349+00:00,complete,0,11,9867.542017195989,0,5,13,0
7,9.8014603073916,77.68548039437557,10,9.807910493013567,1.0471430747624964,35.069912153062326,4,0.35049596690915197,no_capacity,1,9,2,54,28.4826375550183,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.0686753258035604,10,5413.948596175274,4.440892098500626e-16,2,2.965519000500582e-16,2.0,0.360832735477317,3.6544417364476245,14,1,3.0,46,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,da2a3f8de9b0a57202e4f8655b97213bd5a41910a0542b98e3696d8928852ecc,6,True,seed-000027-no_capacity,27,1.1009908530990717,8,0,14,0,12,7,2026-09-07T09:28:06.035404+00:00,complete,0,14,10439.32079419593,0,3,15,0
11,8.30120734148369,80.99239646343707,10,7.6858119572671,0.8205768976696859,23.3290643739543,8,0.6665841791944548,no_cover,1,12,2,64,28.42577072500717,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.0648493653100546,10,5453.811259893415,1.7763568394002505e-15,2,2.317084740696446e-16,2.0,0.32291803714254136,3.3080206481787355,18,1,3.0,53,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,68c3294385d1ab4b93c3bc42576b52d98dbf564fc3c9f978b89875ebbef366e6,1,True,seed-000027-no_cover,27,1.2018675072087401,8,0,13,0,20,5,2026-09-07T09:27:09.153010+00:00,complete,0,10,8929.315984817618,0,5,15,0
7,10.700531597860897,88.3007184878691,10,8.840602552873612,0.9438682935130293,42.81585121564105,6,0.3871186996897717,no_fracture,1,8,2,58,28.456549210997764,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.0626740241340715,10,5449.924613174897,8.881784197001252e-16,2,2.3735549323343706e-16,2.0,0.32870838629982846,3.531084252384949,14,1,3.0,51,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,36a4fc1451282a593980f2d8ff2be8da18904a8771a4575dfdf28df62ccbf6e7,5,True,seed-000027-no_fracture,27,1.2066154100213935,8,0,13,0,12,5,2026-09-07T09:27:37.578816+00:00,complete,0,13,9088.454708132158,0,3,12,0
6,10.799606862167707,80.69590295092416,8,10.11283990665225,1.0796989105860986,46.470221509619755,6,0.3399709153794825,no_slope,1,7,2,55,28.506598410982406,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,8,,,0,1.0575936113858588,8,5446.985616853555,8.881784197001252e-16,2,2.458806058295783e-16,2.0,0.35397204106595154,3.533486702137404,12,1,3.0,49,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,f300483ac2ac49e7c223660e18dba1056d46638a40f3e17e9289b6ab1e258161,4,True,seed-000027-no_slope,27,1.162777560833727,8,0,11,0,10,4,2026-09-07T09:26:40.646379+00:00,complete,0,13,9158.72575508821,0,3,9,0
3,6.332837011935859,47.370719850730524,9,11.687061240367395,1.2477708937997931,87.30089242498177,4,0.15919851629609122,no_stability,1,5,2,54,28.69608520399197,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,9,,,0,1.067970938444597,9,5395.748055269427,6.661338147750939e-16,2,3.3844426508284046e-16,2.0,0.3356073956336971,3.444247950202849,11,1,3.0,50,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,86ef7dbdf80a5dbdb3f09b38e1561263098de004682588e1b91a0aa639b33949,7,True,seed-000027-no_stability,27,1.1395536985197454,8,0,12,0,6,6,2026-09-07T09:28:34.518084+00:00,complete,0,16,11245.663548727043,0,2,12,0
8,9.611495836582321,74.63998986457455,10,15.385120624577647,1.642594773666421,86.89071524072062,3,0.4791077398588407,unconditioned,1,15,2,63,28.51314749501762,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.0541245034081015,10,5381.622835028217,8.881784197001252e-16,2,2.726017476405577e-16,2.0,0.3054335166430913,3.5066885037763056,19,1,3.0,49,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,be55dc071d1afefb58030cd87d79b5ab1fe204597bb45c52d33cc6607afc9f9d,5,False,seed-000027-unconditioned,27,1.0772677703665972,8,0,19,0,13,6,2026-09-07T09:29:03.214207+00:00,complete,0,12,9668.57788478514,0,3,14,0
10,10.542869619221285,105.42869619221287,10,0.0,0.0,0.0,3,0.6249354560380989,full,1,11,3,49,28.29637308398378,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.0462843731654408,10,5348.330371528689,1.7763568394002505e-15,2,2.2204460492503126e-16,2.0,0.3397574327679252,3.5340106859933273,16,1,3.0,39,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,915b4702a9082a254b4ebdef3e4ef00f7352cf386670b07d054fd3ff5f18ad54,1,True,seed-000028-full,28,1.2087753837565207,8,0,12,0,18,5,2026-09-07T09:29:08.202250+00:00,complete,0,10,9181.149462868962,0,4,14,0
9,10.247150140688193,100.69626725090139,10,8.446314789175444,0.8924939285050397,37.90739041019492,5,0.6726793146287705,no_capacity,1,10,3,48,28.061409293994075,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.0439881727481264,10,5332.21943046629,1.7763568394002505e-15,2,2.220446049250313e-16,2.0,0.3274956889414994,3.444485893793403,15,1,3.0,39,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,cd8e9de32005fa14b08769a5b28e338d5739a2cfedbad30ac80290cebeb3f5d4,2,True,seed-000028-no_capacity,28,1.190193745058003,8,0,12,0,17,5,2026-09-07T09:31:00.810844+00:00,complete,0,11,9827.908884497,0,3,13,0
7,10.069208386905753,96.1107051890017,10,5.276656682284195,0.5575667222087913,34.756062201332725,3,0.5812797073890841,no_cover,1,8,3,46,28.159209033998195,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.043415457006912,10,5282.69750465333,8.881784197001252e-16,2,3.6092975741246905e-16,2.0,0.3689573131617202,3.5495367851875814,13,1,3.0,39,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,b9bf9d2c822122f92ee5f6e287af9a31345eb891328cfd547cf990ab6f8dbb67,4,True,seed-000028-no_cover,28,1.1994895767374805,8,0,12,0,13,4,2026-09-07T09:30:04.512163+00:00,complete,0,13,9747.270558898541,0,3,11,0
8,9.272499543451206,89.1918418338955,10,24.362049058249095,2.5742565146037917,181.49231669312584,3,0.5755959453666883,no_fracture,1,8,3,48,28.139400501007913,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.0746684876328008,10,5461.509056918601,8.881784197001252e-16,2,2.238569734944963e-16,2.0,0.35094575455364674,4.039624757849648,14,1,3.0,41,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,ad7f6fde3e07054d4b6148eb27de0889c5dcd6f01e40febd07d26b3836a0656a,3,True,seed-000028-no_fracture,28,1.1569286353260997,8,0,11,0,15,5,2026-09-07T09:30:32.671408+00:00,complete,0,12,9427.801890325482,0,3,13,0
9,9.689207933056093,96.89207933056092,11,6.545686761032672,0.6916609003969875,34.055290573399425,7,0.5791787280735471,no_slope,1,10,2,50,28.013464849995216,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.0510628779235776,11,5362.563404814221,1.7763568394002505e-15,2,2.220446049250313e-16,2.0,0.3612933891704182,3.524911061721863,15,1,3.0,41,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,39576b93b93b1c71c7efc91d8270a9a1da5800ac6beccd651ef7ccacf5c9d025,3,True,seed-000028-no_slope,28,1.1486115039478326,8,0,13,0,16,3,2026-09-07T09:29:36.498662+00:00,complete,0,12,9642.167382431879,0,2,8,0
9,9.066146677633695,90.66146677633695,11,9.801116216707936,1.0356512792057646,41.86804845080803,5,0.6250968847814697,no_stability,1,9,3,51,28.054431521013612,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.0471156763015999,11,5298.341172178087,1.7763568394002505e-15,2,2.2204460492503126e-16,2.0,0.30418567396004703,3.6285969885498672,15,1,3.0,43,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,bb573ee609ee24141e2e0dce2f3935b8c9d878dd08ee578a89d785a89b40feea,3,True,seed-000028-no_stability,28,1.1649225089352537,8,0,12,0,17,6,2026-09-07T09:31:28.872288+00:00,complete,0,12,10098.138487364498,0,4,16,0
8,9.783831703560889,96.31106252723079,9,11.331276949608213,1.1973382631553222,57.57314819379252,3,0.7101790372353743,unconditioned,1,16,3,58,28.03106800399837,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,9,,,0,1.0491147033719377,9,5261.296994446099,1.7763568394002505e-15,2,2.220446049250313e-16,2.0,0.42465174580750664,3.60034752990178,19,1,3.0,43,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,ae30467f64530e6dd94ecc89bb48db8082975d8086cb289a03bde5252d65171d,2,False,seed-000028-unconditioned,28,1.1738770379638717,8,0,18,0,15,3,2026-09-07T09:31:56.926753+00:00,complete,0,10,9082.529897978355,0,2,8,0
10,12.541746394171827,104.83999399947604,17,0.0,0.0,0.0,7,0.5126547200621061,full,1,13,2,67,28.005293933994835,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,17,,,0,1.037704197110159,17,5194.605628183931,8.881784197001252e-16,2,2.1567546538912999e-16,2.0,0.332428932583082,3.837586564407645,19,1,3.0,55,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,be411b716f61ebca8ed1dad1fd132d211fe330b32916e119f147e31d770aac19,7,True,seed-000029-full,29,1.1646616629898556,8,0,20,0,20,7,2026-09-07T09:29:08.231016+00:00,complete,0,16,11084.558051675347,0,5,19,0
8,12.660459372434087,95.36918873171234,15,10.331413325364128,1.2165055050782096,53.945772570330426,3,0.4313697967295,no_capacity,1,12,2,65,28.117710040998645,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,15,,,0,1.0420663572566629,15,5152.089459285884,8.881784197001252e-16,2,1.4400553861558046e-16,2.0,0.3507644489176191,3.6832532839187366,18,1,3.0,54,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,e1303e55d8b8ed87b9f60f75ecd1b1e5c860706e42610c712bb6ea1dbd13cf61,7,True,seed-000029-no_capacity,29,1.16592580041475,8,0,19,0,17,5,2026-09-07T09:31:00.619744+00:00,complete,0,16,10110.841719794162,0,3,15,0
11,11.153655474310742,92.24138116770855,16,7.924629091931897,0.9331109512742599,52.81542076651136,5,0.4725864726171996,no_cover,1,14,2,69,28.20024457501131,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,16,,,0,1.049368204055677,16,5229.90832323981,8.881784197001252e-16,2,2.200573723140442e-16,2.0,0.3480990115333781,3.876967426648261,20,1,3.0,56,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,e080e5d989decd73a7498255468078cbb17cccb18fa9927fd6df6bde7f59ef97,8,True,seed-000029-no_cover,29,1.2205382471337405,8,0,19,0,21,8,2026-09-07T09:30:04.564123+00:00,complete,0,14,11020.141394231126,0,5,23,0
11,11.671210305704996,96.05561974159008,15,8.099761699757478,0.9537325037016974,45.279939256815275,3,0.47958956823041765,no_fracture,1,15,2,65,27.85530959299649,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,15,,,0,1.0397540424651674,15,5165.259202672119,1.7763568394002505e-15,2,3.4037743895607575e-16,2.0,0.38218606239256714,3.899059421192227,21,1,3.0,51,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,9d1474e8ee85511a8b5190a2c20036596b85cde1bf1d985f8ea48f88d2adf0e5,4,True,seed-000029-no_fracture,29,1.149207120109654,8,0,19,0,22,6,2026-09-07T09:30:32.764401+00:00,complete,0,13,9636.951049272046,0,4,16,0
10,11.184517996563505,97.85202817656632,15,9.419951431963224,1.109182491655733,46.3209974629984,3,0.5199976185100071,no_slope,1,14,2,69,28.327742911002133,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,15,,,0,1.0423452575687742,15,5132.533092117593,8.881784197001252e-16,2,2.1738731743972048e-16,2.0,0.35923178396850447,3.7649264370913493,19,1,3.0,56,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,63adf25c85a95b51c28473bd12edcbd8fcb55ea3b8cde228c4851f8acb2c4d96,6,True,seed-000029-no_slope,29,1.1572580559682617,8,0,20,0,19,7,2026-09-07T09:29:36.236347+00:00,complete,0,15,10954.230376761841,0,5,18,0
14,11.10944511423528,107.89967708392035,15,6.3946358693512275,0.7529569762675407,39.85805217556413,6,0.6201523784938183,no_stability,1,16,2,67,28.001382310001645,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,15,,,0,1.0377753585806,15,5237.855037928406,8.881784197001252e-16,2,2.1530998257679689e-16,2.0,0.38661697115143573,3.6864075773773295,22,1,3.0,52,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,a0a0fce74868af1962173b18618113e12f528c01759f34755e27168150fe1e9c,2,True,seed-000029-no_stability,29,1.1445368564525902,8,0,18,0,26,4,2026-09-07T09:31:28.737492+00:00,complete,0,11,9624.157610817048,0,4,12,0
11,12.905582595175998,105.42458062595749,18,11.83169412519792,1.3931608952638135,55.39776345965096,9,0.5047165087857787,unconditioned,1,18,2,90,28.153698653011816,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,18,,,0,1.0404450885349665,18,5149.554271813883,8.881784197001252e-16,3,2.2301992141943015e-16,2.0416666666666665,0.3299717014908256,3.675306452841001,24,1,3.0,73,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,b989a08fea648256200a1c44bc4443ff8b2a3c9d9d7742aa8d8a0689b9f04da7,7,False,seed-000029-unconditioned,29,1.137374648611782,8,0,24,0,22,7,2026-09-07T09:31:56.738911+00:00,complete,0,16,10444.592618790954,0,5,21,0
14,13.365368141024458,107.98724312085575,16,0.0,0.0,0.0,13,0.5225742867209535,full,1,14,3,65,28.36780074602575,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,16,,,0,1.028421502670845,16,5119.537460273655,8.881784197001252e-16,2,2.1947393185449539e-16,2.0,0.38313001912077144,4.006182990124543,19,1,3.0,52,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,5,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,8a3fe7692d2760c368e35ed887c3eb7eae4e4f9d900d15fd738a84eac05a7f3e,4,True,seed-000030-full,30,1.146445425112591,8,0,18,0,26,6,2026-09-07T09:29:18.689821+00:00,complete,0,13,9600.19861150192,0,4,16,0
14,14.251812537153123,106.38781804488778,20,5.734845389941915,0.6714218002962584,27.51714556376975,7,0.4335715572629952,no_capacity,1,15,3,76,28.39576644799672,5,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,20,,,0,1.035801447446926,20,5147.336750390876,8.881784197001252e-16,2,2.2138929416391087e-16,2.0,0.33809243009787127,3.8878019519453844,20,1,3.0,62,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,34cfc102ba742eca99bd0995567b9d7ee697b91daffd8b21d37ff926426641cc,10,True,seed-000030-no_capacity,30,1.1674108068683275,8,0,23,0,26,6,2026-09-07T09:31:12.003029+00:00,complete,0,17,11099.982761994845,0,5,17,0
